latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-4.00498,-50.87591,332.67,0.6,0.53,2026-06-08,1624,N20,VIIRS,n,2.0NRT,291.62,4.32,D
-4.00169,-50.87785,329.76,0.6,0.53,2026-06-08,1624,N20,VIIRS,n,2.0NRT,291.53,4.79,D
-3.95945,-43.11858,338.64,0.38,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,303.5,7.82,D
-3.95893,-43.11513,332.85,0.38,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,302.15,5.34,D
-3.86114,-42.9648,336.71,0.38,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,293.74,3.98,D
-3.60838,-49.45239,336.73,0.47,0.48,2026-06-08,1624,N20,VIIRS,n,2.0NRT,296.22,6.95,D
-3.50042,-48.03453,338.4,0.57,0.43,2026-06-08,1624,N20,VIIRS,n,2.0NRT,295.82,16.79,D
-3.49646,-48.03518,341.64,0.57,0.43,2026-06-08,1624,N20,VIIRS,n,2.0NRT,296.33,16.79,D
-3.46168,-44.39725,331.68,0.39,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,297.05,3.08,D
-3.45833,-44.39775,330.93,0.39,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,296.07,3.08,D
-3.29806,-45.20769,334.68,0.41,0.37,2026-06-08,1624,N20,VIIRS,n,2.0NRT,293.6,7.9,D
-3.27784,-40.60934,331.15,0.44,0.39,2026-06-08,1624,N20,VIIRS,n,2.0NRT,296.9,5.09,D
-2.87781,-48.68834,334.93,0.41,0.45,2026-06-08,1624,N20,VIIRS,n,2.0NRT,294.79,3.28,D
-1.97455,-46.65454,335.06,0.46,0.39,2026-06-08,1624,N20,VIIRS,n,2.0NRT,295.13,4.19,D
7.95801,-56.71698,328.12,0.49,0.65,2026-06-08,1628,N20,VIIRS,n,2.0NRT,289.78,4.8,D
-39.27746,-65.74993,334.84,0.38,0.44,2026-06-08,1756,N20,VIIRS,n,2.0NRT,287.39,3.29,D
-38.04805,-71.73129,327.34,0.39,0.59,2026-06-08,1756,N20,VIIRS,n,2.0NRT,288.2,0.35,D
-37.8602,-72.04939,354.01,0.4,0.6,2026-06-08,1756,N20,VIIRS,n,2.0NRT,293.08,11.82,D
-37.85997,-72.04469,356.07,0.4,0.6,2026-06-08,1756,N20,VIIRS,l,2.0NRT,286.96,11.82,D
-36.8175,-71.75472,349.01,0.38,0.59,2026-06-08,1756,N20,VIIRS,n,2.0NRT,285.88,5.03,D
-36.81199,-71.75459,355.73,0.38,0.59,2026-06-08,1756,N20,VIIRS,n,2.0NRT,291.85,17.05,D
-24.55465,-55.14626,334.15,0.58,0.52,2026-06-08,1758,N20,VIIRS,n,2.0NRT,286.78,5.07,D
-24.46762,-55.13371,327.35,0.59,0.53,2026-06-08,1758,N20,VIIRS,n,2.0NRT,291.82,3.72,D
-24.22839,-54.84154,326.97,0.62,0.54,2026-06-08,1758,N20,VIIRS,n,2.0NRT,292.69,0.77,D
-24.00234,-52.55885,327.01,0.43,0.62,2026-06-08,1758,N20,VIIRS,n,2.0NRT,290.91,2.47,D
-23.80784,-51.3873,343.22,0.51,0.66,2026-06-08,1758,N20,VIIRS,n,2.0NRT,291.2,8.0,D
-23.78403,-49.04017,354.47,0.71,0.75,2026-06-08,1758,N20,VIIRS,n,2.0NRT,296.56,19.74,D
-23.78229,-49.03347,339.88,0.71,0.75,2026-06-08,1758,N20,VIIRS,n,2.0NRT,290.4,19.74,D
-23.7329,-54.29213,327.5,0.34,0.56,2026-06-08,1758,N20,VIIRS,n,2.0NRT,290.58,0.45,D
-23.46238,-51.87274,325.9,0.49,0.65,2026-06-08,1758,N20,VIIRS,n,2.0NRT,294.89,2.66,D
-23.41322,-52.1665,344.32,0.47,0.64,2026-06-08,1758,N20,VIIRS,n,2.0NRT,290.21,6.18,D
-23.41174,-52.16891,367.0,0.47,0.64,2026-06-08,1758,N20,VIIRS,h,2.0NRT,293.42,9.41,D
-23.22505,-53.10866,330.34,0.41,0.61,2026-06-08,1758,N20,VIIRS,n,2.0NRT,295.49,2.94,D
-22.91867,-48.68005,325.61,0.78,0.78,2026-06-08,1758,N20,VIIRS,l,2.0NRT,295.7,6.13,D
-22.79737,-49.32948,326.09,0.72,0.75,2026-06-08,1758,N20,VIIRS,n,2.0NRT,295.93,5.86,D
-22.79642,-49.3313,328.05,0.72,0.75,2026-06-08,1758,N20,VIIRS,n,2.0NRT,295.43,7.41,D
-22.79053,-49.3315,328.0,0.72,0.75,2026-06-08,1758,N20,VIIRS,n,2.0NRT,293.05,5.12,D
-21.97087,-49.28146,353.29,0.75,0.77,2026-06-08,1758,N20,VIIRS,n,2.0NRT,291.32,0.69,D
-22.73854,-56.57589,326.73,0.52,0.5,2026-06-08,1800,N20,VIIRS,n,2.0NRT,288.68,6.59,D
-22.73852,-56.57778,326.99,0.52,0.5,2026-06-08,1800,N20,VIIRS,n,2.0NRT,289.02,2.07,D
-22.73499,-56.58192,339.83,0.52,0.5,2026-06-08,1800,N20,VIIRS,n,2.0NRT,290.57,6.59,D
-22.73396,-56.57879,340.56,0.52,0.5,2026-06-08,1800,N20,VIIRS,n,2.0NRT,287.85,10.63,D
-21.24024,-54.60221,330.36,0.37,0.58,2026-06-08,1800,N20,VIIRS,n,2.0NRT,287.06,2.78,D
-21.23777,-54.60131,325.7,0.37,0.58,2026-06-08,1800,N20,VIIRS,n,2.0NRT,283.47,2.17,D
-18.75283,-51.34577,353.54,0.66,0.73,2026-06-08,1800,N20,VIIRS,n,2.0NRT,292.59,10.08,D
-18.75016,-51.34314,354.7,0.67,0.73,2026-06-08,1800,N20,VIIRS,n,2.0NRT,292.42,18.02,D
-18.52074,-51.37859,327.98,0.67,0.74,2026-06-08,1800,N20,VIIRS,n,2.0NRT,294.26,5.26,D
-18.51925,-51.37221,330.33,0.67,0.74,2026-06-08,1800,N20,VIIRS,n,2.0NRT,290.92,3.49,D
-17.97662,-56.09943,339.38,0.34,0.56,2026-06-08,1800,N20,VIIRS,n,2.0NRT,273.37,0.54,D
-17.5043,-59.50529,353.6,0.43,0.46,2026-06-08,1802,N20,VIIRS,n,2.0NRT,278.89,18.75,D
-16.72557,-67.21308,330.63,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.63,5.98,D
-16.72512,-67.21676,329.58,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.56,3.03,D
-16.72462,-67.21331,325.64,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.37,3.03,D
-16.47053,-72.11276,340.28,0.47,0.48,2026-06-08,1802,N20,VIIRS,n,2.0NRT,309.18,3.12,D
-16.43205,-58.5662,334.99,0.51,0.49,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.77,3.15,D
-16.36796,-59.53107,331.94,0.44,0.46,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.14,3.12,D
-16.10154,-56.75181,329.68,0.34,0.56,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.23,3.0,D
-16.10092,-56.74868,333.4,0.34,0.56,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.04,2.55,D
-15.75727,-67.04542,325.01,0.39,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.1,3.01,D
-15.75674,-67.04175,331.05,0.39,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.25,3.01,D
-15.65184,-60.53735,334.61,0.4,0.44,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.07,3.85,D
-15.64018,-53.90312,330.0,0.53,0.67,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.71,3.03,D
-15.63912,-53.9044,328.91,0.53,0.67,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.99,4.18,D
-15.61411,-60.56035,335.24,0.4,0.44,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.39,5.2,D
-15.61346,-60.55671,340.51,0.4,0.44,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.26,7.81,D
-15.61281,-60.55304,348.0,0.4,0.44,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.1,7.81,D
-15.61162,-56.17617,350.61,0.38,0.59,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.14,4.29,D
-15.61089,-56.17258,331.83,0.38,0.59,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.63,4.29,D
-15.58684,-53.89453,347.23,0.53,0.67,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.71,6.86,D
-15.56711,-60.50819,334.68,0.4,0.44,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.84,4.32,D
-15.56643,-60.50443,367.0,0.4,0.44,2026-06-08,1802,N20,VIIRS,h,2.0NRT,296.88,6.82,D
-15.56575,-60.50067,334.24,0.4,0.44,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.71,6.82,D
-15.55219,-60.47211,353.21,0.4,0.44,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.86,7.37,D
-15.49894,-53.89942,327.89,0.53,0.67,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.38,3.73,D
-15.15098,-57.83978,334.92,0.6,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.67,6.27,D
-15.14795,-57.83738,339.66,0.6,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,300.44,10.87,D
-15.14612,-57.84075,329.22,0.6,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.17,4.71,D
-15.09512,-57.63363,329.23,0.62,0.54,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.09,10.69,D
-15.09354,-57.63058,345.43,0.62,0.54,2026-06-08,1802,N20,VIIRS,n,2.0NRT,302.77,15.31,D
-15.09019,-57.63461,338.35,0.62,0.54,2026-06-08,1802,N20,VIIRS,n,2.0NRT,301.46,10.69,D
-14.52139,-53.36657,328.08,0.6,0.71,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.22,3.25,D
-14.4958,-58.04594,340.05,0.6,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.84,11.06,D
-14.49095,-58.04687,340.1,0.6,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.31,11.06,D
-14.38233,-54.63371,343.16,0.5,0.66,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.84,6.67,D
-14.38119,-54.6344,330.66,0.5,0.66,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.9,6.91,D
-14.3701,-54.64164,367.0,0.5,0.66,2026-06-08,1802,N20,VIIRS,h,2.0NRT,295.54,9.38,D
-14.35372,-53.18258,330.56,0.63,0.72,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.94,5.43,D
-14.33258,-58.46237,341.84,0.57,0.52,2026-06-08,1802,N20,VIIRS,n,2.0NRT,300.35,9.81,D
-14.32784,-58.46323,343.37,0.57,0.52,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.18,9.03,D
-14.12783,-53.98033,328.96,0.56,0.69,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.28,4.92,D
-14.12607,-53.9847,341.63,0.56,0.69,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.83,10.63,D
-14.08292,-59.40395,343.6,0.5,0.49,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.11,12.05,D
-14.07844,-59.40477,341.04,0.5,0.49,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.35,9.52,D
-14.07761,-59.40025,342.44,0.5,0.49,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.12,14.01,D
-14.07397,-59.40557,341.85,0.5,0.49,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.54,9.52,D
-14.07314,-59.40107,355.87,0.5,0.49,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.16,14.01,D
-14.03681,-54.07462,351.99,0.56,0.69,2026-06-08,1802,N20,VIIRS,n,2.0NRT,290.24,12.46,D
-14.02673,-56.79193,329.3,0.37,0.58,2026-06-08,1802,N20,VIIRS,l,2.0NRT,300.42,2.64,D
-13.94343,-57.96809,338.39,0.62,0.54,2026-06-08,1802,N20,VIIRS,n,2.0NRT,290.07,7.46,D
-13.93211,-75.86044,342.78,0.39,0.59,2026-06-08,1802,N20,VIIRS,n,2.0NRT,303.49,3.92,D
-13.78889,-76.16708,337.68,0.4,0.6,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.9,2.1,D
-13.78806,-76.16727,341.81,0.4,0.6,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.15,2.09,D
-13.62767,-63.71852,336.32,0.43,0.38,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.86,22.53,D
-13.37673,-64.57282,337.77,0.41,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.81,3.97,D
-13.3684,-54.25613,350.2,0.56,0.69,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.77,10.01,D
-13.33792,-63.63039,336.79,0.44,0.38,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.99,7.3,D
-13.33564,-63.70567,339.98,0.44,0.38,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.58,14.08,D
-13.27843,-66.07348,333.64,0.38,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,282.35,10.85,D
-13.1268,-66.01518,336.16,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.57,5.06,D
-13.04207,-57.89905,329.77,0.32,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.25,8.12,D
-13.04151,-57.89609,367.0,0.33,0.55,2026-06-08,1802,N20,VIIRS,h,2.0NRT,297.91,8.12,D
-13.04095,-57.89315,355.99,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,300.25,14.53,D
-13.0404,-57.89023,367.0,0.33,0.55,2026-06-08,1802,N20,VIIRS,h,2.0NRT,300.16,14.53,D
-13.03984,-57.88729,333.9,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.92,4.87,D
-13.03928,-57.88434,350.01,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.0,4.87,D
-13.03648,-57.89709,356.39,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.34,15.63,D
-13.03592,-57.89415,355.59,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,301.34,16.32,D
-13.03536,-57.8912,367.0,0.33,0.55,2026-06-08,1802,N20,VIIRS,h,2.0NRT,297.5,16.32,D
-13.0098,-66.84913,327.22,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.33,3.89,D
-13.00927,-66.8456,332.46,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.17,2.19,D
-12.93537,-65.70039,330.69,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.64,2.98,D
-12.9326,-65.70449,333.41,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.38,2.98,D
-12.93204,-65.70093,335.2,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.64,2.98,D
-12.92872,-65.70147,339.49,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.13,3.37,D
-12.76547,-64.76363,327.66,0.41,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.87,4.3,D
-12.76488,-64.7599,332.51,0.41,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.88,5.03,D
-12.76148,-64.76047,332.31,0.41,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.75,2.87,D
-12.72401,-64.47957,339.86,0.42,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.76,6.11,D
-12.72353,-64.4799,334.19,0.42,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.99,5.98,D
-12.71628,-65.66693,333.04,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.93,3.17,D
-12.71183,-65.66031,349.84,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.94,5.22,D
-12.71158,-60.25569,337.07,0.46,0.47,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.62,2.48,D
-12.70906,-65.66443,354.77,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,300.14,11.3,D
-12.7085,-65.66085,333.44,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.93,5.22,D
-12.70629,-65.66855,346.17,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.36,5.85,D
-12.5982,-64.1386,339.07,0.43,0.38,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.05,6.88,D
-12.55098,-57.22992,367.0,0.37,0.58,2026-06-08,1802,N20,VIIRS,h,2.0NRT,302.34,12.02,D
-12.50973,-57.20681,335.23,0.37,0.58,2026-06-08,1802,N20,VIIRS,n,2.0NRT,300.48,6.97,D
-12.50845,-57.20004,336.45,0.37,0.58,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.9,9.66,D
-12.44645,-58.47144,347.27,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.14,271.05,D
-12.44472,-58.47931,338.85,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.62,50.06,D
-12.44362,-58.47355,207.93,0.61,0.53,2026-06-08,1802,N20,VIIRS,l,2.0NRT,313.58,204.76,D
-12.44253,-58.46779,350.01,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.47,204.76,D
-12.44155,-58.47237,319.22,0.61,0.53,2026-06-08,1802,N20,VIIRS,l,2.0NRT,322.29,271.05,D
-12.43982,-58.48022,341.01,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.51,50.06,D
-12.43872,-58.47446,207.93,0.61,0.53,2026-06-08,1802,N20,VIIRS,l,2.0NRT,320.62,204.76,D
-12.43771,-58.47908,341.89,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.1,41.04,D
-12.43763,-58.46873,350.86,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.56,204.76,D
-12.43561,-58.4676,342.58,0.61,0.54,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.42,187.08,D
-12.37027,-66.85873,328.3,0.38,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.83,3.57,D
-12.36973,-66.8552,346.28,0.38,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.57,6.42,D
-12.36749,-66.86277,337.91,0.38,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.4,3.46,D
-12.36695,-66.85925,334.58,0.38,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.63,3.46,D
-12.34489,-65.5671,340.07,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.03,9.45,D
-12.28078,-60.47602,335.9,0.45,0.47,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.32,3.69,D
-12.28004,-60.47189,344.94,0.45,0.47,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.71,8.54,D
-12.26316,-59.32201,336.97,0.54,0.51,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.64,5.04,D
-12.2598,-59.32015,335.69,0.54,0.51,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.75,6.52,D
-12.09414,-65.3524,335.09,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.22,3.09,D
-11.96974,-57.69843,345.25,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.54,7.16,D
-11.96925,-57.69955,328.74,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.37,8.94,D
-11.96912,-57.69521,353.1,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.64,7.16,D
-11.96865,-57.69633,367.0,0.35,0.57,2026-06-08,1802,N20,VIIRS,h,2.0NRT,294.68,8.94,D
-11.96453,-57.69932,333.9,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.28,7.16,D
-11.9639,-57.69607,367.0,0.35,0.57,2026-06-08,1802,N20,VIIRS,h,2.0NRT,295.75,7.16,D
-11.96343,-57.69721,367.0,0.35,0.57,2026-06-08,1802,N20,VIIRS,h,2.0NRT,294.38,8.94,D
-11.96327,-57.69281,342.29,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.54,10.29,D
-11.96283,-57.69395,353.65,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.78,13.74,D
-11.90607,-57.76387,352.45,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.38,5.39,D
-11.90269,-54.83539,352.78,0.54,0.68,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.26,11.79,D
-11.90091,-57.76494,332.19,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.31,5.39,D
-11.88024,-61.03523,333.48,0.42,0.46,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.63,8.25,D
-11.87606,-61.03595,349.94,0.42,0.46,2026-06-08,1802,N20,VIIRS,n,2.0NRT,300.25,8.25,D
-11.87253,-57.81879,329.04,0.35,0.56,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.65,2.08,D
-11.8293,-58.14288,334.48,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.22,2.97,D
-11.67327,-56.76327,333.32,0.41,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.12,2.82,D
-11.61673,-65.1454,335.58,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.81,23.75,D
-11.61615,-65.1417,349.2,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.36,32.01,D
-11.61334,-65.14597,342.85,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.61,10.29,D
-11.61275,-65.14226,342.69,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.02,5.73,D
-11.60995,-65.14651,336.86,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.45,10.29,D
-11.60936,-65.14281,335.73,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.29,5.73,D
-11.60656,-65.14707,338.99,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.27,8.75,D
-11.48149,-59.10036,332.3,0.58,0.52,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.94,5.21,D
-11.48133,-59.10143,339.76,0.58,0.52,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.36,5.41,D
-11.47726,-57.10171,338.99,0.39,0.59,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.26,6.72,D
-11.47656,-57.09806,344.44,0.39,0.6,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.71,6.72,D
-11.27385,-57.56642,333.06,0.37,0.58,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.12,2.95,D
-11.26142,-56.01472,355.43,0.47,0.64,2026-06-08,1802,N20,VIIRS,n,2.0NRT,289.57,3.04,D
-11.05772,-56.92735,331.45,0.41,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,291.3,4.4,D
-11.05701,-56.92355,329.4,0.41,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,291.51,4.4,D
-11.05577,-56.92456,344.35,0.41,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.12,6.26,D
-10.90109,-65.3204,330.86,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.77,3.59,D
-10.85237,-53.74617,335.35,0.67,0.74,2026-06-08,1802,N20,VIIRS,n,2.0NRT,281.6,9.83,D
-10.84999,-53.74324,325.4,0.67,0.74,2026-06-08,1802,N20,VIIRS,n,2.0NRT,278.4,7.04,D
-10.83015,-56.60502,346.63,0.44,0.62,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.06,7.69,D
-10.77904,-54.09662,367.0,0.64,0.72,2026-06-08,1802,N20,VIIRS,h,2.0NRT,291.31,18.7,D
-10.77243,-54.098,326.7,0.64,0.72,2026-06-08,1802,N20,VIIRS,n,2.0NRT,287.74,18.7,D
-10.49749,-57.6085,367.0,0.38,0.59,2026-06-08,1802,N20,VIIRS,h,2.0NRT,294.11,20.38,D
-9.48546,-57.1568,329.32,0.42,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,290.83,6.24,D
-9.48473,-57.15298,353.07,0.42,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.82,6.24,D
-9.47983,-57.15778,343.4,0.42,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.91,6.24,D
-12.05915,-76.4071,367.0,0.4,0.6,2026-06-08,1804,N20,VIIRS,h,2.0NRT,300.12,9.75,D
-10.9221,-65.60958,337.89,0.4,0.37,2026-06-08,1804,N20,VIIRS,n,2.0NRT,297.64,3.41,D
-10.91816,-65.60649,327.75,0.4,0.37,2026-06-08,1804,N20,VIIRS,n,2.0NRT,296.57,4.23,D
-10.84834,-68.55358,336.74,0.4,0.37,2026-06-08,1804,N20,VIIRS,n,2.0NRT,295.2,5.49,D
-10.70925,-73.77155,337.82,0.51,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.43,6.36,D
-10.70867,-73.76701,331.67,0.5,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,292.69,4.5,D
-10.70761,-73.77,354.52,0.5,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.93,10.7,D
-10.63853,-69.45425,329.6,0.43,0.38,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.71,3.13,D
-10.18823,-61.97974,346.05,0.39,0.44,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.19,4.1,D
-10.05847,-60.49485,332.04,0.49,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.43,3.73,D
-9.83498,-74.19171,337.66,0.52,0.5,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.64,3.63,D
-9.74533,-73.94499,335.5,0.5,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,290.38,8.6,D
-9.69551,-74.19618,346.71,0.52,0.5,2026-06-08,1804,N20,VIIRS,n,2.0NRT,294.56,51.76,D
-9.69503,-74.19355,340.42,0.52,0.5,2026-06-08,1804,N20,VIIRS,n,2.0NRT,292.22,53.17,D
-9.66743,-74.92077,337.32,0.58,0.52,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.63,14.5,D
-9.66672,-74.91547,339.11,0.58,0.52,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.4,14.5,D
-9.4872,-57.15223,332.15,0.42,0.61,2026-06-08,1804,N20,VIIRS,n,2.0NRT,292.25,2.48,D
-9.48227,-57.15707,367.0,0.42,0.61,2026-06-08,1804,N20,VIIRS,h,2.0NRT,292.42,9.11,D
-9.48157,-57.15325,343.58,0.42,0.61,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.48,9.11,D
-9.1708,-58.06075,342.13,0.37,0.58,2026-06-08,1804,N20,VIIRS,n,2.0NRT,290.25,3.95,D
-8.51826,-71.27509,331.62,0.5,0.41,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.98,3.17,D
-7.97237,-72.40538,339.84,0.57,0.43,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.92,7.08,D
