latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,temp_max,temp_min,temp_mean,wind_speed,precipitation,humidity,soil_moisture
-13.0404,-57.89023,367.0,0.33,0.55,2026-06-08,1802,N20,VIIRS,h,2.0NRT,300.16,14.53,D,30.5,18.1,23.8,8.7,0.0,65.33333333333333,0.3279166666666667
-13.03984,-57.88729,333.9,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.92,4.87,D,30.5,18.1,23.8,8.7,0.0,65.33333333333333,0.3279166666666667
-13.03928,-57.88434,350.01,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.0,4.87,D,30.5,18.1,23.8,8.7,0.0,65.33333333333333,0.3279166666666667
-13.03648,-57.89709,356.39,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.34,15.63,D,30.5,18.1,23.8,8.7,0.0,65.33333333333333,0.3279166666666667
-13.03592,-57.89415,355.59,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,301.34,16.32,D,30.5,18.1,23.8,8.7,0.0,65.33333333333333,0.3279166666666667
-13.03536,-57.8912,367.0,0.33,0.55,2026-06-08,1802,N20,VIIRS,h,2.0NRT,297.5,16.32,D,30.5,18.1,23.8,8.7,0.0,65.33333333333333,0.3279166666666667
-13.0098,-66.84913,327.22,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.33,3.89,D,30.2,22.2,25.2,9.5,1.1,85.83333333333333,0.32595833333333335
-13.00927,-66.8456,332.46,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.17,2.19,D,30.2,22.2,25.2,9.5,1.1,85.83333333333333,0.32595833333333335
-12.93537,-65.70039,330.69,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.64,2.98,D,28.6,22.0,25.3,10.3,4.7,86.95833333333333,0.3260416666666666
-12.9326,-65.70449,333.41,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.38,2.98,D,28.2,22.8,25.4,9.9,4.4,88.625,0.33979166666666666
-12.93204,-65.70093,335.2,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.64,2.98,D,28.2,22.8,25.4,9.9,4.4,88.625,0.33979166666666666
-12.92872,-65.70147,339.49,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.13,3.37,D,28.2,22.8,25.4,9.9,4.4,88.625,0.33979166666666666
-12.76547,-64.76363,327.66,0.41,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.87,4.3,D,30.4,21.5,25.2,13.2,7.8,88.70833333333333,0.35925
-12.76488,-64.7599,332.51,0.41,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.88,5.03,D,30.4,21.5,25.2,13.2,7.8,88.70833333333333,0.35925
-12.76148,-64.76047,332.31,0.41,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.75,2.87,D,30.4,21.5,25.2,13.2,7.8,88.70833333333333,0.35925
-12.72401,-64.47957,339.86,0.42,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.76,6.11,D,30.4,21.2,25.0,17.4,6.9,86.83333333333333,0.31254166666666666
-12.72353,-64.4799,334.19,0.42,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.99,5.98,D,30.4,21.2,25.0,17.4,6.9,86.83333333333333,0.31254166666666666
-12.71628,-65.66693,333.04,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.93,3.17,D,28.0,23.5,25.3,12.9,4.2,88.58333333333333,0.3285416666666667
-12.71183,-65.66031,349.84,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.94,5.22,D,28.1,22.9,25.1,10.8,3.3,88.45833333333333,0.331875
-12.71158,-60.25569,337.07,0.46,0.47,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.62,2.48,D,30.1,19.1,24.1,10.1,0.0,64.625,0.26408333333333334
-12.70906,-65.66443,354.77,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,300.14,11.3,D,28.1,22.9,25.1,10.8,3.3,88.45833333333333,0.331875
-12.7085,-65.66085,333.44,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.93,5.22,D,28.1,22.9,25.1,10.8,3.3,88.45833333333333,0.331875
-12.70629,-65.66855,346.17,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.36,5.85,D,27.8,22.9,24.9,10.1,4.5,89.5,0.338625
-12.5982,-64.1386,339.07,0.43,0.38,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.05,6.88,D,30.0,22.6,24.9,16.1,3.2,84.5,0.30391666666666667
-12.55098,-57.22992,367.0,0.37,0.58,2026-06-08,1802,N20,VIIRS,h,2.0NRT,302.34,12.02,D,31.0,18.2,24.0,9.4,0.0,70.54166666666667,0.340875
-12.50973,-57.20681,335.23,0.37,0.58,2026-06-08,1802,N20,VIIRS,n,2.0NRT,300.48,6.97,D,31.0,18.2,24.0,9.4,0.0,70.54166666666667,0.340875
-12.50845,-57.20004,336.45,0.37,0.58,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.9,9.66,D,31.0,18.2,24.0,9.4,0.0,70.54166666666667,0.340875
-12.44645,-58.47144,347.27,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.14,271.05,D,31.8,17.8,24.2,7.3,0.0,72.125,0.34758333333333336
-12.44472,-58.47931,338.85,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.62,50.06,D,31.5,17.6,24.0,6.9,0.0,74.33333333333333,0.35841666666666666
-12.44362,-58.47355,207.93,0.61,0.53,2026-06-08,1802,N20,VIIRS,l,2.0NRT,313.58,204.76,D,31.5,17.6,24.0,6.9,0.0,74.33333333333333,0.35841666666666666
-12.44253,-58.46779,350.01,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.47,204.76,D,31.5,17.6,24.0,6.9,0.0,74.33333333333333,0.35841666666666666
-12.44155,-58.47237,319.22,0.61,0.53,2026-06-08,1802,N20,VIIRS,l,2.0NRT,322.29,271.05,D,31.5,17.6,24.0,6.9,0.0,74.33333333333333,0.35841666666666666
-12.43982,-58.48022,341.01,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.51,50.06,D,31.5,17.6,24.0,6.9,0.0,74.33333333333333,0.35841666666666666
-12.43872,-58.47446,207.93,0.61,0.53,2026-06-08,1802,N20,VIIRS,l,2.0NRT,320.62,204.76,D,31.5,17.6,24.0,6.9,0.0,74.33333333333333,0.35841666666666666
-12.43771,-58.47908,341.89,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.1,41.04,D,31.5,17.6,24.0,6.9,0.0,74.33333333333333,0.35841666666666666
-12.43763,-58.46873,350.86,0.61,0.53,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.56,204.76,D,31.5,17.6,24.0,6.9,0.0,74.33333333333333,0.35841666666666666
-12.43561,-58.4676,342.58,0.61,0.54,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.42,187.08,D,31.5,17.6,24.0,6.9,0.0,74.33333333333333,0.35841666666666666
-12.37027,-66.85873,328.3,0.38,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.83,3.57,D,31.4,22.4,25.2,9.2,3.5,85.125,0.318625
-12.36973,-66.8552,346.28,0.38,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.57,6.42,D,31.4,22.4,25.2,9.2,3.5,85.125,0.318625
-12.36749,-66.86277,337.91,0.38,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.4,3.46,D,31.4,22.4,25.2,9.2,3.5,85.125,0.318625
-12.36695,-66.85925,334.58,0.38,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.63,3.46,D,31.4,22.4,25.2,9.2,3.5,85.125,0.318625
-12.34489,-65.5671,340.07,0.39,0.36,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.03,9.45,D,29.5,22.7,24.5,11.8,9.6,91.5,0.33825
-12.28078,-60.47602,335.9,0.45,0.47,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.32,3.69,D,32.0,19.0,25.0,8.4,0.0,68.5,0.08829166666666667
-12.28004,-60.47189,344.94,0.45,0.47,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.71,8.54,D,32.0,19.0,25.0,8.4,0.0,68.5,0.08829166666666667
-12.26316,-59.32201,336.97,0.54,0.51,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.64,5.04,D,31.0,18.4,24.3,7.8,0.0,71.70833333333333,0.343375
-12.2598,-59.32015,335.69,0.54,0.51,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.75,6.52,D,31.0,18.4,24.3,7.8,0.0,71.70833333333333,0.343375
-12.09414,-65.3524,335.09,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,298.22,3.09,D,31.6,22.6,25.0,19.2,22.4,89.16666666666667,0.33025
-11.96974,-57.69843,345.25,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.54,7.16,D,31.2,18.9,24.4,10.2,0.0,71.04166666666667,0.34229166666666666
-11.96925,-57.69955,328.74,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.37,8.94,D,31.2,18.9,24.4,10.2,0.0,71.04166666666667,0.34229166666666666
-11.96912,-57.69521,353.1,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.64,7.16,D,31.2,18.9,24.4,10.2,0.0,71.04166666666667,0.34229166666666666
-11.96865,-57.69633,367.0,0.35,0.57,2026-06-08,1802,N20,VIIRS,h,2.0NRT,294.68,8.94,D,31.2,18.9,24.4,10.2,0.0,71.04166666666667,0.34229166666666666
-11.96453,-57.69932,333.9,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.28,7.16,D,31.2,18.9,24.4,10.2,0.0,71.04166666666667,0.34229166666666666
-11.9639,-57.69607,367.0,0.35,0.57,2026-06-08,1802,N20,VIIRS,h,2.0NRT,295.75,7.16,D,31.2,18.9,24.4,10.2,0.0,71.04166666666667,0.34229166666666666
-11.96343,-57.69721,367.0,0.35,0.57,2026-06-08,1802,N20,VIIRS,h,2.0NRT,294.38,8.94,D,31.2,18.9,24.4,10.2,0.0,71.04166666666667,0.34229166666666666
-11.96327,-57.69281,342.29,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.54,10.29,D,31.2,18.9,24.4,10.2,0.0,71.04166666666667,0.34229166666666666
-11.96283,-57.69395,353.65,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.78,13.74,D,31.2,18.9,24.4,10.2,0.0,71.04166666666667,0.34229166666666666
-11.90607,-57.76387,352.45,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.38,5.39,D,31.3,18.5,24.3,8.8,0.0,72.54166666666667,0.35708333333333336
-11.90269,-54.83539,352.78,0.54,0.68,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.26,11.79,D,31.0,19.4,24.5,9.3,0.0,69.83333333333333,0.35470833333333335
-11.90091,-57.76494,332.19,0.35,0.57,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.31,5.39,D,30.9,18.5,24.2,8.8,0.0,72.79166666666667,0.36116666666666664
-11.88024,-61.03523,333.48,0.42,0.46,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.63,8.25,D,33.9,21.0,26.8,7.9,0.0,64.08333333333333,0.0525
-11.87606,-61.03595,349.94,0.42,0.46,2026-06-08,1802,N20,VIIRS,n,2.0NRT,300.25,8.25,D,33.9,21.0,26.8,7.9,0.0,64.08333333333333,0.0525
-11.87253,-57.81879,329.04,0.35,0.56,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.65,2.08,D,31.2,18.6,24.3,9.5,0.0,71.83333333333333,0.3365416666666667
-11.8293,-58.14288,334.48,0.33,0.55,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.22,2.97,D,31.5,18.8,24.5,9.0,0.0,72.25,0.34075000000000005
-11.67327,-56.76327,333.32,0.41,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.12,2.82,D,31.4,20.0,25.1,10.5,0.0,65.33333333333333,0.3365833333333333
-11.61673,-65.1454,335.58,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.81,23.75,D,31.9,23.3,26.1,13.7,1.7,85.125,0.3073333333333333
-11.61615,-65.1417,349.2,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.36,32.01,D,31.9,23.3,26.1,13.7,1.7,85.125,0.3073333333333333
-11.61334,-65.14597,342.85,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.61,10.29,D,31.9,23.3,26.1,13.7,1.7,85.125,0.3073333333333333
-11.61275,-65.14226,342.69,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.02,5.73,D,31.9,23.3,26.1,13.7,1.7,85.125,0.3073333333333333
-11.60995,-65.14651,336.86,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.45,10.29,D,31.9,23.3,26.1,13.7,1.7,85.125,0.3073333333333333
-11.60936,-65.14281,335.73,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.29,5.73,D,31.9,23.3,26.1,13.7,1.7,85.125,0.3073333333333333
-11.60656,-65.14707,338.99,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.27,8.75,D,31.9,23.3,26.1,13.7,1.7,85.125,0.3073333333333333
-11.48149,-59.10036,332.3,0.58,0.52,2026-06-08,1802,N20,VIIRS,n,2.0NRT,294.94,5.21,D,31.4,19.1,24.8,8.3,0.0,69.125,0.11895833333333333
-11.48133,-59.10143,339.76,0.58,0.52,2026-06-08,1802,N20,VIIRS,n,2.0NRT,295.36,5.41,D,31.4,19.1,24.8,8.3,0.0,69.125,0.11895833333333333
-11.47726,-57.10171,338.99,0.39,0.59,2026-06-08,1802,N20,VIIRS,n,2.0NRT,299.26,6.72,D,31.9,20.4,25.4,9.8,0.0,64.54166666666667,0.31204166666666666
-11.47656,-57.09806,344.44,0.39,0.6,2026-06-08,1802,N20,VIIRS,n,2.0NRT,296.71,6.72,D,31.9,20.4,25.4,9.8,0.0,64.54166666666667,0.31204166666666666
-11.27385,-57.56642,333.06,0.37,0.58,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.12,2.95,D,32.2,19.8,25.4,8.6,0.0,69.75,0.32895833333333335
-11.26142,-56.01472,355.43,0.47,0.64,2026-06-08,1802,N20,VIIRS,n,2.0NRT,289.57,3.04,D,32.2,20.0,25.4,10.6,0.0,64.33333333333333,0.23491666666666666
-11.05772,-56.92735,331.45,0.41,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,291.3,4.4,D,32.0,19.7,25.3,8.7,0.0,68.20833333333333,0.31716666666666665
-11.05701,-56.92355,329.4,0.41,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,291.51,4.4,D,32.0,19.7,25.3,8.7,0.0,68.20833333333333,0.31716666666666665
-11.05577,-56.92456,344.35,0.41,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.12,6.26,D,32.0,19.7,25.3,8.7,0.0,68.20833333333333,0.31716666666666665
-10.90109,-65.3204,330.86,0.4,0.37,2026-06-08,1802,N20,VIIRS,n,2.0NRT,297.77,3.59,D,31.9,22.9,26.3,8.0,2.9,84.95833333333333,0.2993333333333333
-10.85237,-53.74617,335.35,0.67,0.74,2026-06-08,1802,N20,VIIRS,n,2.0NRT,281.6,9.83,D,30.8,18.9,24.2,8.4,0.4,77.08333333333333,0.34520833333333334
-10.84999,-53.74324,325.4,0.67,0.74,2026-06-08,1802,N20,VIIRS,n,2.0NRT,278.4,7.04,D,30.8,18.9,24.2,8.4,0.4,77.08333333333333,0.34520833333333334
-10.83015,-56.60502,346.63,0.44,0.62,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.06,7.69,D,31.8,20.0,25.4,11.2,0.0,65.08333333333333,0.27658333333333335
-10.77904,-54.09662,367.0,0.64,0.72,2026-06-08,1802,N20,VIIRS,h,2.0NRT,291.31,18.7,D,30.8,18.5,24.1,9.2,0.8,78.04166666666667,0.3595833333333333
-10.77243,-54.098,326.7,0.64,0.72,2026-06-08,1802,N20,VIIRS,n,2.0NRT,287.74,18.7,D,30.8,18.5,24.1,9.2,0.6,78.04166666666667,0.360125
-10.49749,-57.6085,367.0,0.38,0.59,2026-06-08,1802,N20,VIIRS,h,2.0NRT,294.11,20.38,D,31.4,20.0,25.3,9.6,0.0,67.875,0.31175
-9.48546,-57.1568,329.32,0.42,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,290.83,6.24,D,32.3,21.0,25.9,8.1,0.5,72.04166666666667,0.31675000000000003
-9.48473,-57.15298,353.07,0.42,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,293.82,6.24,D,32.0,21.0,25.8,8.4,0.1,73.83333333333333,0.28141666666666665
-9.47983,-57.15778,343.4,0.42,0.61,2026-06-08,1802,N20,VIIRS,n,2.0NRT,292.91,6.24,D,32.0,21.0,25.8,8.4,0.1,73.83333333333333,0.28141666666666665
-12.05915,-76.4071,367.0,0.4,0.6,2026-06-08,1804,N20,VIIRS,h,2.0NRT,300.12,9.75,D,13.9,3.2,7.8,10.8,0.3,66.54166666666667,0.19508333333333336
-10.9221,-65.60958,337.89,0.4,0.37,2026-06-08,1804,N20,VIIRS,n,2.0NRT,297.64,3.41,D,31.8,21.6,25.7,9.5,3.8,85.08333333333333,0.34583333333333327
-10.91816,-65.60649,327.75,0.4,0.37,2026-06-08,1804,N20,VIIRS,n,2.0NRT,296.57,4.23,D,31.8,21.6,25.7,9.5,3.8,85.08333333333333,0.34583333333333327
-10.84834,-68.55358,336.74,0.4,0.37,2026-06-08,1804,N20,VIIRS,n,2.0NRT,295.2,5.49,D,30.1,21.1,24.6,9.6,7.3,88.875,0.3645416666666667
-10.70925,-73.77155,337.82,0.51,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.43,6.36,D,29.1,21.2,24.8,10.1,1.0,87.08333333333333,0.37495833333333334
-10.70867,-73.76701,331.67,0.5,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,292.69,4.5,D,29.1,21.2,24.8,10.1,1.0,87.08333333333333,0.37495833333333334
-10.70761,-73.77,354.52,0.5,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.93,10.7,D,29.1,21.2,24.8,10.1,1.0,87.08333333333333,0.37495833333333334
-10.63853,-69.45425,329.6,0.43,0.38,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.71,3.13,D,30.0,21.1,24.4,8.4,1.4,87.33333333333333,0.39625
-10.18823,-61.97974,346.05,0.39,0.44,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.19,4.1,D,32.7,21.3,26.5,7.4,0.0,74.875,0.2955833333333333
-10.05847,-60.49485,332.04,0.49,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.43,3.73,D,32.7,20.6,26.1,6.9,0.0,76.66666666666667,0.32779166666666665
-9.83498,-74.19171,337.66,0.52,0.5,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.64,3.63,D,28.5,21.6,24.3,7.1,5.9,89.70833333333333,0.38375000000000004
-9.74533,-73.94499,335.5,0.5,0.49,2026-06-08,1804,N20,VIIRS,n,2.0NRT,290.38,8.6,D,29.5,21.2,24.6,10.4,8.2,89.16666666666667,0.37870833333333337
-9.69551,-74.19618,346.71,0.52,0.5,2026-06-08,1804,N20,VIIRS,n,2.0NRT,294.56,51.76,D,29.6,21.5,24.5,7.2,9.0,90.66666666666667,0.37195833333333334
-9.69503,-74.19355,340.42,0.52,0.5,2026-06-08,1804,N20,VIIRS,n,2.0NRT,292.22,53.17,D,29.6,21.5,24.5,7.2,9.0,90.66666666666667,0.37195833333333334
-9.66743,-74.92077,337.32,0.58,0.52,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.63,14.5,D,28.9,21.5,23.9,9.2,7.7,89.875,0.3955416666666667
-9.66672,-74.91547,339.11,0.58,0.52,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.4,14.5,D,28.9,21.5,23.9,9.2,7.7,89.875,0.3955416666666667
-9.4872,-57.15223,332.15,0.42,0.61,2026-06-08,1804,N20,VIIRS,n,2.0NRT,292.25,2.48,D,32.0,21.0,25.8,8.4,0.1,73.83333333333333,0.28141666666666665
-9.48227,-57.15707,367.0,0.42,0.61,2026-06-08,1804,N20,VIIRS,h,2.0NRT,292.42,9.11,D,32.0,21.0,25.8,8.4,0.1,73.83333333333333,0.28141666666666665
-9.48157,-57.15325,343.58,0.42,0.61,2026-06-08,1804,N20,VIIRS,n,2.0NRT,293.48,9.11,D,32.0,21.0,25.8,8.4,0.1,73.83333333333333,0.28141666666666665
-9.1708,-58.06075,342.13,0.37,0.58,2026-06-08,1804,N20,VIIRS,n,2.0NRT,290.25,3.95,D,32.3,20.7,25.6,7.7,0.4,77.70833333333333,0.13433333333333333
-8.51826,-71.27509,331.62,0.5,0.41,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.98,3.17,D,28.2,21.0,24.2,9.3,14.9,91.58333333333333,0.3942916666666667
-7.97237,-72.40538,339.84,0.57,0.43,2026-06-08,1804,N20,VIIRS,n,2.0NRT,291.92,7.08,D,26.0,22.2,23.8,8.8,13.5,95.75,0.4454166666666666
-7.87639,-70.0479,342.24,0.43,0.38,2026-06-08,1804,N20,VIIRS,n,2.0NRT,292.13,5.43,D,30.2,22.0,25.0,9.7,7.9,87.125,0.3698333333333333
-6.96626,-76.56375,337.21,0.35,0.57,2026-06-08,1804,N20,VIIRS,n,2.0NRT,286.84,4.18,D,29.6,21.5,24.5,9.3,14.3,87.04166666666667,0.48445833333333327
-6.91033,-54.72392,341.17,0.68,0.74,2026-06-08,1804,N20,VIIRS,n,2.0NRT,287.79,1.37,D,32.3,22.2,26.5,9.7,0.5,73.5,0.3569166666666667
-6.38467,-75.71017,330.55,0.59,0.53,2026-06-08,1804,N20,VIIRS,n,2.0NRT,287.97,5.11,D,30.5,22.0,25.1,7.7,19.9,91.29166666666667,0.4817916666666666
-6.17754,-76.39646,354.07,0.33,0.55,2026-06-08,1804,N20,VIIRS,n,2.0NRT,288.24,19.74,D,29.5,22.5,25.3,7.5,5.6,88.79166666666667,0.45625000000000004
-6.10201,-76.29138,342.02,0.32,0.55,2026-06-08,1804,N20,VIIRS,n,2.0NRT,287.47,5.5,D,32.2,22.0,25.5,4.2,14.6,90.54166666666667,0.48466666666666663
-3.38718,-68.42741,331.72,0.38,0.36,2026-06-08,1806,N20,VIIRS,n,2.0NRT,292.65,4.0,D,30.5,23.5,26.1,7.9,2.8,88.5,0.413
0.66413,-75.30973,336.17,0.44,0.46,2026-06-08,1806,N20,VIIRS,n,2.0NRT,291.91,5.52,D,31.1,23.5,26.5,11.5,0.5,77.45833333333333,0.38716666666666666
0.66776,-75.31424,339.14,0.44,0.46,2026-06-08,1806,N20,VIIRS,n,2.0NRT,292.05,7.44,D,31.1,23.5,26.5,11.5,0.5,77.45833333333333,0.38716666666666666
0.90511,-75.31731,341.25,0.44,0.46,2026-06-08,1806,N20,VIIRS,n,2.0NRT,292.0,7.26,D,31.5,23.0,26.7,12.5,0.0,76.125,0.3832083333333334
1.16921,-74.65526,339.17,0.39,0.44,2026-06-08,1806,N20,VIIRS,n,2.0NRT,290.67,5.21,D,29.6,22.2,25.5,13.4,1.2,82.54166666666667,0.45179166666666665
5.8358,-68.84031,353.83,0.41,0.37,2026-06-08,1809,N20,VIIRS,n,2.0NRT,296.19,14.36,D,29.2,23.5,25.7,13.7,13.4,89.08333333333333,0.5046666666666667
6.19684,-69.67664,333.54,0.39,0.37,2026-06-08,1809,N20,VIIRS,n,2.0NRT,281.19,3.45,D,28.1,23.1,25.2,14.6,6.7,90.70833333333333,0.50675
9.77368,-63.2662,367.0,0.32,0.55,2026-06-08,1809,N20,VIIRS,h,2.0NRT,290.99,6.05,D,31.1,23.5,26.6,19.1,1.0,80.45833333333333,0.4458333333333333
10.05391,-64.86828,334.04,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,295.97,4.47,D,30.0,23.2,25.5,16.1,1.8,86.5,0.2384166666666667
10.05405,-64.85999,335.07,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.47,3.73,D,30.0,23.2,25.5,16.1,1.8,86.5,0.2384166666666667
10.0547,-64.85523,343.23,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.94,8.98,D,30.0,23.2,25.5,16.1,1.8,86.5,0.2384166666666667
10.05513,-64.85881,339.51,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.38,7.09,D,29.5,24.0,26.3,17.1,3.1,84.875,0.16058333333333333
10.05543,-64.88364,345.09,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.41,7.76,D,28.0,23.8,25.8,19.4,2.5,87.83333333333333,0.16895833333333332
10.05575,-64.85406,332.35,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.53,3.97,D,29.5,24.0,26.3,17.1,3.1,84.875,0.16058333333333333
10.05669,-64.88251,340.46,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.24,2.16,D,28.0,23.8,25.8,19.4,2.5,87.83333333333333,0.16895833333333332
10.06002,-64.89242,331.36,0.51,0.49,2026-06-08,1809,N20,VIIRS,n,2.0NRT,294.46,5.09,D,28.0,23.8,25.8,19.4,2.5,87.83333333333333,0.16895833333333332
10.20949,-64.61228,341.73,0.53,0.5,2026-06-08,1809,N20,VIIRS,n,2.0NRT,293.37,5.14,D,27.5,24.3,25.7,21.5,4.5,87.66666666666667,0.20262500000000003
10.21284,-64.6151,342.29,0.53,0.5,2026-06-08,1809,N20,VIIRS,n,2.0NRT,295.77,5.6,D,27.5,24.3,25.7,21.5,4.5,87.66666666666667,0.20262500000000003
-21.99227,-57.61787,309.86,1.14,1.06,2026-06-08,43,Terra,MODIS,79,6.1NRT,291.87,11.34,N,26.1,15.5,19.8,10.2,0.0,67.95833333333333,0.19179166666666667
-21.99098,-57.60741,324.34,1.14,1.06,2026-06-08,43,Terra,MODIS,100,6.1NRT,291.69,27.08,N,27.9,17.2,21.9,9.8,0.5,65.08333333333333,0.18004166666666666
-21.3105,-50.37573,300.98,1.65,1.26,2026-06-08,43,Terra,MODIS,36,6.1NRT,286.9,12.84,N,27.8,13.1,20.3,11.0,0.0,53.208333333333336,0.100625
-20.09642,-57.21672,300.76,1.06,1.03,2026-06-08,43,Terra,MODIS,33,6.1NRT,290.6,4.54,N,29.5,20.0,23.6,10.3,0.0,57.166666666666664,0.19816666666666669
-16.14052,-60.2449,309.13,1.37,1.16,2026-06-08,45,Terra,MODIS,77,6.1NRT,289.51,14.3,N,30.8,19.6,23.8,14.3,0.9,75.79166666666667,0.19187500000000002
-16.13896,-60.23241,300.94,1.37,1.16,2026-06-08,45,Terra,MODIS,36,6.1NRT,289.23,6.55,N,30.9,19.6,23.8,18.3,0.8,75.25,0.19266666666666668
-16.13774,-60.23882,312.7,1.37,1.16,2026-06-08,45,Terra,MODIS,85,6.1NRT,289.56,17.63,N,30.8,19.6,23.8,14.3,0.9,75.79166666666667,0.19187500000000002
